age,vintage,bottled,avp,size,price,name,bottling,bottler,loc/type,country,name_1,name_2
20.0,1992.0,2012.0,60.10%,700,199.8,Glen Keith Artist Collection,"La Maison du Whisky, Speyside Single Malt",La Maison du Whisky,Speyside,UK,Glen,Glen Keith
20.0,1977.0,1997.0,58.30%,700,253.08,Glen Mhor,"Dun Eideann, Highlands Single Malt",Dun Eideann,Highlands,UK,Glen,Glen Mhor
26.0,1960.0,1986.0,43.00%,750,601.62,Glen Moray,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glen,Glen Moray
9.0,1999.0,2008.0,59.50%,700,87.69000000000004,Glen Scotia Bond Reserve,"Cadenhead, Campbeltown Single Malt",Cadenhead,Campbeltown,UK,Glen,Glen Scotia
20.0,1995.0,2015.0,52.70%,700,107.67000000000002,Glen Spey,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Glen,Glen Spey
10.0,1988.0,1998.0,46.00%,700,197.58,Glendronach,"Cadenhead, Highlands Single Malt",Cadenhead,Highlands,UK,Glendronach,Glendronach
23.0,1990.0,2013.0,52.80%,700,265.29,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glendronach,Glendronach Single
21.0,1991.0,2012.0,58.10%,700,254.19000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glendronach,Glendronach Single
20.0,1993.0,2013.0,53.00%,700,254.19000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glendronach,Glendronach Single
18.0,1994.0,2012.0,55.10%,700,167.61,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glendronach,Glendronach Single
10.0,2002.0,2012.0,55.60%,700,128.76000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glendronach,Glendronach Single
40.0,1966.0,2006.0,44.00%,700,509.49000000000007,Glenfarclas Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas Single
35.0,1968.0,2003.0,47.70%,700,941.28,Glenfarclas Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas Single
37.0,1968.0,2005.0,51.40%,700,800.3100000000003,Glenfarclas Private Selection No.1,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas Private
24.0,1973.0,1997.0,43.00%,700,389.61,Glenfarclas The Spirit of Independence,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas The
24.0,1977.0,2001.0,43.00%,700,309.69000000000005,Glenfarclas The Spirit of Independence,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas The
38.0,1978.0,2016.0,43.00%,700,517.26,Glenfarclas Cask Strength,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas Cask
19.0,1982.0,2001.0,43.00%,700,215.34000000000003,Glenfarclas The Spirit of Independence,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas The
12.0,1984.0,1996.0,57.00%,700,156.51000000000005,Glenfarclas 1.70,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society,Speyside,UK,Glenfarclas,Glenfarclas 1.70
8.0,2003.0,2011.0,46.00%,700,81.03,Glenfarclas Private Reserve,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfarclas,Glenfarclas Private
35.0,1967.0,2002.0,42.40%,700,850.2600000000001,Glenfiddich,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Glenfiddich,Glenfiddich
21.0,1993.0,2014.0,57.00%,700,662.6700000000002,Glenfiddich Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenfiddich,Glenfiddich Single
21.0,1973.0,1994.0,56.00%,700,301.92,Glenlivet,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Glenlivet,Glenlivet
32.0,1977.0,2009.0,44.80%,700,290.82000000000005,Glenlivet,"Whisky-Doris, Speyside Single Malt",Whisky-Doris,Speyside,UK,Glenlivet,Glenlivet
20.0,1996.0,2016.0,46.00%,700,101.01,Glenlivet The Un-Chillfiltered Collection,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Glenlivet,Glenlivet The
20.0,1967.0,1987.0,46.00%,750,1246.5300000000002,Glenlochy,"Cadenhead, Highlands Single Malt",Cadenhead,Highlands,UK,Glenlochy,Glenlochy
26.0,1977.0,2003.0,45.00%,700,234.21,Glen Moray,"Samaroli, Speyside Single Malt",Samaroli,Speyside,UK,Glen,Glen Moray
10.0,1999.0,2009.0,59.10%,700,241.98,Glenlossie Manager´s Choice,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Glenlossie,Glenlossie Manager´s
10.0,1984.0,1994.0,60.00%,750,358.53000000000014,Glenmorangie Cask Strength,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glenmorangie,Glenmorangie Cask
10.0,1993.0,2003.0,46.00%,700,323.0100000000001,Glenmorangie Mount Everest,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glenmorangie,Glenmorangie Mount
19.0,1997.0,2016.0,53.50%,700,145.41000000000003,Glenrothes,"Whiskybroker.co.uk, Speyside Single Malt",Whiskybroker.co.uk,Speyside,UK,Glenrothes,Glenrothes
25.0,1981.0,2006.0,46.00%,700,186.48,Glentauchers First Cask,"Direct Wines, Speyside Single Malt",Direct Wines,Speyside,UK,Glentauchers,Glentauchers First
12.0,1993.0,2005.0,57.60%,700,111.0,Glenturret Limited Edition,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Glenturret,Glenturret Limited
22.0,1991.0,2013.0,57.40%,700,1230.99,Hanyu 131.1,"Scotch Malt Whisky Society, Japan Single Malt",Scotch Malt Whisky Society,Japan,JP,Hanyu,Hanyu 131.1
8.0,1998.0,2006.0,58.70%,700,84.36000000000001,Hazelburn (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Hazelburn,Hazelburn (Springbank
8.0,2001.0,2009.0,55.70%,700,99.9,Hazelburn Bourbon Barrel (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Hazelburn,Hazelburn Bourbon
21.0,1957.0,1978.0,45.70%,750,2624.0400000000004,Highland Park Sherry Wood,"Cadenhead, Islands Single Malt",Cadenhead,Islands,UK,Highland,Highland Park
34.0,1974.0,2008.0,41.50%,700,1152.18,Highland Park Ambassador Cask (5th Release),"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Highland,Highland Park
8.0,1988.0,1996.0,59.60%,700,291.93,Highland Park 4.51,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society,Islands,UK,Highland,Highland Park
9.0,1988.0,1997.0,59.80%,700,482.85,Highland Park 4.56,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society,Islands,UK,Highland,Highland Park
15.0,1997.0,2012.0,57.00%,700,179.82000000000005,Highland Park 4.168,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society,Islands,UK,Highland,Highland Park
24.0,1982.0,2006.0,46.00%,700,156.51000000000005,Imperial First Cask,"Direct Wines, Speyside Single Malt",Direct Wines,Speyside,UK,Imperial,Imperial First
18.0,1989.0,2007.0,59.00%,700,229.77,Inchgower Cars,"Moon-Import, Speyside Single Malt",Moon-Import,Speyside,UK,Inchgower,Inchgower Cars
26.0,1976.0,2002.0,50.00%,700,227.55,Inchgower The Old Malt Cask,"Douglas Laing, Speyside Single Malt",Douglas Laing,Speyside,UK,Inchgower,Inchgower The
19.0,1977.0,1996.0,55.00%,700,630.48,Inchgower,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Inchgower,Inchgower
26.0,1980.0,2006.0,53.40%,700,277.5,Inchgower,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Inchgower,Inchgower
12.0,1975.0,1987.0,40.00%,750,89.91000000000004,Inchmurrin (1980s),"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Inchmurrin,Inchmurrin (1980s)
29.0,1977.0,2006.0,55.70%,700,331.8900000000001,Inverleven,"Signatory Vintage, Lowlands Single Malt",Signatory Vintage,Lowlands,UK,Inverleven,Inverleven
16.0,1991.0,2007.0,46.50%,700,79.92,Jura Lochs and Castles of Scotland (Balmoral Castle),"High Spirits' Collection, Islands Single Malt",High Spirits' Collection,Islands,UK,Jura,Jura Lochs
34.0,1981.0,2015.0,59.80%,700,6656.670000000001,Karuizawa Samurai,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Karuizawa,Karuizawa Samurai
4.0,2006.0,2010.0,59.90%,700,94.35,Kilchoman Private Cask,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Kilchoman,Kilchoman Private
5.0,2008.0,2013.0,60.40%,700,96.57,Kilchoman Single Cask,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Kilchoman,Kilchoman Single
8.0,2004.0,2012.0,46.00%,700,87.69000000000004,Kilkerran Work in Progress (4th Edition),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Kilkerran,Kilkerran Work
12.0,1962.0,1974.0,43.00%,750,98.79,Knockando,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Knockando,Knockando
25.0,1970.0,1995.0,43.00%,700,219.78000000000003,Knockando Extra Old Reserve,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Knockando,Knockando Extra
23.0,1970.0,1993.0,43.00%,750,213.12,Knockando Extra Old Reserve (US Import),"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Knockando,Knockando Extra
36.0,1975.0,2011.0,46.00%,700,496.17,Ladyburn Rare Ayrshire,"Signatory Vintage, Lowlands Single Malt",Signatory Vintage,Lowlands,UK,Ladyburn,Ladyburn Rare
27.0,1973.0,2000.0,50.40%,700,754.8000000000003,Ladyburn Single Cask,"Original Bottling, Lowlands Single Malt",Original Bottling,Lowlands,UK,Ladyburn,Ladyburn Single
12.0,1988.0,2000.0,56.20%,700,298.5900000000001,Lagavulin Finest Collection,"Hart Brothers, Islay Single Malt",Hart Brothers,Islay,UK,Lagavulin,Lagavulin Finest
15.0,1998.0,2013.0,60.10%,700,340.7700000000001,Laphroaig Artist Collection,"La Maison du Whisky, Islay Single Malt",La Maison du Whisky,Islay,UK,Laphroaig,Laphroaig Artist
15.0,1998.0,2013.0,46.00%,700,146.52,Laphroaig The Un-Chillfiltered Collection,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Laphroaig,Laphroaig The
16.0,1998.0,2014.0,46.00%,750,150.96,Laphroaig,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Laphroaig,Laphroaig
19.0,1979.0,1998.0,43.00%,700,134.31,Ledaig,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Ledaig,Ledaig
7.0,2005.0,2012.0,62.80%,700,102.12,Ledaig The Fishes of Samoa,"Archives, Islands Single Malt",Archives,Islands,UK,Ledaig,Ledaig The
14.0,1998.0,2012.0,46.00%,700,64.38000000000001,Linkwood,"The Ultimate, Speyside Single Malt",The Ultimate,Speyside,UK,Linkwood,Linkwood
24.0,1988.0,2012.0,55.80%,700,231.99,Littlemill,"Edition Spirits, Lowlands Single Malt",Edition Spirits,Lowlands,UK,Littlemill,Littlemill
26.0,1988.0,2014.0,54.20%,700,291.93,Littlemill The Pearls of Scotland,"Gordon & Company, Lowlands Single Malt",Gordon & Company,Lowlands,UK,Littlemill,Littlemill The
24.0,1990.0,2014.0,54.20%,700,283.05,Littlemill Rare & Old Selection,"Alambic Classique, Lowlands Single Malt",Alambic Classique,Lowlands,UK,Littlemill,Littlemill Rare
22.0,1990.0,2012.0,54.10%,700,233.1,Littlemill,"Berry Bros & Rudd, Lowlands Single Malt",Berry Bros & Rudd,Lowlands,UK,Littlemill,Littlemill
22.0,1990.0,2012.0,46.00%,700,204.24,Littlemill,"Berry Bros & Rudd, Lowlands Single Malt",Berry Bros & Rudd,Lowlands,UK,Littlemill,Littlemill
20.0,1991.0,2011.0,54.60%,700,192.03000000000003,Littlemill,"Part des Anges, Lowlands Single Malt",Part des Anges,Lowlands,UK,Littlemill,Littlemill
24.0,1991.0,2015.0,53.00%,700,218.67,Littlemill The Pearls of Scotland,"Gordon & Company, Lowlands Single Malt",Gordon & Company,Lowlands,UK,Littlemill,Littlemill The
20.0,1992.0,2012.0,46.00%,700,198.69000000000003,Littlemill Finest Collection,"Hart Brothers, Lowlands Single Malt",Hart Brothers,Lowlands,UK,Littlemill,Littlemill Finest
21.0,1992.0,2013.0,53.00%,700,269.73,Littlemill,"Hart Brothers, Lowlands Single Malt",Hart Brothers,Lowlands,UK,Littlemill,Littlemill
30.0,1981.0,2011.0,46.00%,700,257.52000000000004,Lochside,"Berry Bros & Rudd, Highlands Single Malt",Berry Bros & Rudd,Highlands,UK,Lochside,Lochside
24.0,1981.0,2005.0,43.00%,700,305.25,Lochside Rare Old,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Lochside,Lochside Rare
15.0,2001.0,2016.0,53.20%,700,195.36,Longrow (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Longrow,Longrow (Springbank
35.0,1940.0,1975.0,43.00%,700,23407.68,Macallan Fine and Rare,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan Fine
50.0,1949.0,1999.0,43.00%,700,21822.6,Macallan Millennium,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan Millennium
19.0,1959.0,1978.0,45.71%,750,4255.740000000002,Macallan,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Macallan,Macallan
11.0,1959.0,,57.15%,750,4965.030000000002,Macallan 100 Proof (1970s),"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Macallan,Macallan 100
30.0,1963.0,1993.0,54.70%,700,564.99,Macallan,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Macallan,Macallan
25.0,1967.0,1992.0,43.00%,700,2410.92,Macallan Anniversary Malt,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan Anniversary
30.0,1968.0,1998.0,55.00%,700,1855.92,Macallan,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Macallan,Macallan
23.0,1969.0,1992.0,47.20%,700,426.24,Macallan,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Macallan,Macallan
19.0,1977.0,1996.0,43.00%,700,184.26,Macallan Finest Collection,"Hart Brothers, Speyside Single Malt",Hart Brothers,Speyside,UK,Macallan,Macallan Finest
17.0,1989.0,2006.0,46.00%,700,230.88,Macallan,"Murray McDavid, Speyside Single Malt",Murray McDavid,Speyside,UK,Macallan,Macallan
19.0,1991.0,2010.0,43.00%,700,486.18000000000006,Macallan,"Glen Alba, Speyside Single Malt",Glen Alba,Speyside,UK,Macallan,Macallan
13.0,1991.0,2004.0,50.00%,700,134.31,Macallan,"Wilson & Morgan, Speyside Single Malt",Wilson & Morgan,Speyside,UK,Macallan,Macallan
,2012.0,,61.00%,700,452.88000000000005,Shinshu Mars Komagatake,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Shinshu,Shinshu Mars
20.0,1966.0,1986.0,40.00%,750,580.5300000000002,Millburn Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Millburn,Millburn Connoisseurs
18.0,1977.0,1995.0,43.00%,750,276.39000000000004,Millburn The Cooper´s Choice,"The Vintage Malt Whisky Co Ltd., Highlands Single Malt",The Vintage Malt Whisky Co Ltd.,Highlands,UK,Millburn,Millburn The
,1987.0,,56.40%,700,106.56,Miltonduff Scott´s Selection,"Robert Scott & Co, Speyside Single Malt",Robert Scott & Co,Speyside,UK,Miltonduff,Miltonduff Scott´s
16.0,1989.0,2005.0,59.30%,700,794.7600000000001,Miyagikyo 124.2,"Scotch Malt Whisky Society, Japan Single Malt",Scotch Malt Whisky Society,Japan,JP,Miyagikyo,Miyagikyo 124.2
11.0,1989.0,2000.0,59.50%,700,394.05,Mortlach 76.26,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society,Speyside,UK,Mortlach,Mortlach 76.26
24.0,1975.0,1999.0,61.10%,700,287.49,Brechin,"Signatory Vintage, Highlands Single Malt",Signatory Vintage,Highlands,UK,Brechin,Brechin
23.0,1976.0,1999.0,61.30%,700,406.26000000000016,North Port 74.5,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,North,North Port
12.0,2003.0,2015.0,61.10%,700,250.86,Port Charlotte Raw Cask,"Blackadder, Islay Single Malt",Blackadder,Islay,UK,Port,Port Charlotte
10.0,2003.0,2013.0,50.00%,700,112.11,Port Charlotte,"Scott's Maiden, Islay Single Malt",Scott's Maiden,Islay,UK,Port,Port Charlotte
12.0,2003.0,2015.0,56.20%,700,93.24,Port Charlotte,"Whiskybroker.co.uk, Islay Single Malt",Whiskybroker.co.uk,Islay,UK,Port,Port Charlotte
7.0,2008.0,2015.0,61.00%,500,135.42000000000002,Port Charlotte Islay Starchmill Valinch (Feis Ile 2016),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Port,Port Charlotte
11.0,1990.0,2001.0,58.60%,700,546.12,Rosebank 25.22,"Scotch Malt Whisky Society, Lowlands Single Malt",Scotch Malt Whisky Society,Lowlands,UK,Rosebank,Rosebank 25.22
25.0,1981.0,2006.0,60.00%,700,338.55,Lochnagar Roseisle Maltings (25th Anniversary),"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Lochnagar,Lochnagar Roseisle
11.0,1990.0,2001.0,46.00%,700,148.74,Scapa,"Gordon & MacPhail, Islands Single Malt",Gordon & MacPhail,Islands,UK,Scapa,Scapa
34.0,1974.0,2008.0,56.70%,700,964.59,Springbank,"Signatory Vintage, Campbeltown Single Malt",Signatory Vintage,Campbeltown,UK,Springbank,Springbank
,1987.0,,50.00%,750,341.88000000000005,Springbank Ageing Monography,"Samaroli, Campbeltown Single Malt",Samaroli,Campbeltown,UK,Springbank,Springbank Ageing
17.0,1990.0,2007.0,51.50%,700,174.27,Springbank (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank (Springbank
14.0,1992.0,2006.0,55.50%,700,152.07000000000005,Springbank Bourbon Cask (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Bourbon
14.0,1995.0,2009.0,57.10%,700,130.98000000000002,Springbank (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank (Springbank
12.0,1996.0,2008.0,55.90%,700,240.87000000000003,Springbank Single Cask,"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Single
12.0,1996.0,2008.0,51.50%,700,192.03000000000003,Springbank Single Cask,"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Single
11.0,1997.0,2008.0,48.70%,700,147.63000000000005,Springbank Sherry Cask (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Sherry
9.0,1997.0,2006.0,60.20%,700,111.0,Springbank Rum Cask (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Rum
11.0,1997.0,2008.0,54.90%,700,87.69000000000004,Springbank Vintage Batch,"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Vintage
10.0,1999.0,2009.0,61.90%,700,111.0,Springbank Bourbon Barrel (Open Day 2010),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Bourbon
11.0,1999.0,2010.0,56.10%,700,122.1,Springbank (Red Wine Hogshead),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank (Red
8.0,2001.0,2009.0,55.30%,700,83.25000000000001,Springbank Cask Strength,"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Springbank,Springbank Cask
23.0,1982.0,2005.0,60.00%,700,411.81000000000006,Linlithgow Single Malt,"Malts of Scotland, Lowlands Single Malt",Malts of Scotland,Lowlands,UK,Linlithgow,Linlithgow Single
28.0,1966.0,1994.0,40.00%,700,542.7900000000002,St Magdalene Connoisseurs Choice,"Gordon & MacPhail, Lowlands Single Malt",Gordon & MacPhail,Lowlands,UK,St,St Magdalene
21.0,1982.0,2003.0,56.50%,700,365.19000000000005,St Magdalene,"Hart Brothers, Lowlands Single Malt",Hart Brothers,Lowlands,UK,St,St Magdalene
,1967.0,,50.00%,700,613.83,Strathisla Single Cask,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Strathisla,Strathisla Single
9.0,1989.0,1998.0,57.10%,700,93.24,Strathisla,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Strathisla,Strathisla
22.0,1979.0,2001.0,64.30%,700,548.34,Talisker,"The Bottlers, Islands Single Malt",The Bottlers,Islands,UK,Talisker,Talisker
22.0,1988.0,2010.0,46.00%,700,301.92,Talisker,"Samaroli, Islands Single Malt",Samaroli,Islands,UK,Talisker,Talisker
40.0,1968.0,2008.0,40.00%,700,638.25,Tamnavulin 40th Anniversary,"Samaroli, Speyside Single Malt",Samaroli,Speyside,UK,Tamnavulin,Tamnavulin 40th
19.0,1994.0,2013.0,53.50%,700,122.1,Tobermory,"Anam na h-Alba, Islands Single Malt",Anam na h-Alba,Islands,UK,Tobermory,Tobermory
23.0,1976.0,1999.0,50.00%,700,380.73,Tomatin The Old Malt Cask,"Douglas Laing, Highlands Single Malt",Douglas Laing,Highlands,UK,Tomatin,Tomatin The
26.0,1973.0,1999.0,49.60%,700,170.94000000000003,Tullibardine,"Signatory Vintage, Highlands Single Malt",Signatory Vintage,Highlands,UK,Tullibardine,Tullibardine
15.0,1986.0,2001.0,62.70%,700,1205.46,Yoichi Single Cask,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Yoichi,Yoichi Single
10.0,1990.0,2000.0,60.80%,700,623.82,Yoichi Single Cask,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Yoichi,Yoichi Single
10.0,2006.0,2016.0,60.80%,500,127.65,Bruichladdich Organic Barley (Feis Ile 2017),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bruichladdich,Bruichladdich Organic
6.0,2010.0,2016.0,50.60%,700,65.49000000000001,Caol Ila Provenance (Feis Ile 2017),"Douglas Laing, Islay Single Malt",Douglas Laing,Islay,UK,Caol,Caol Ila
