,row,Maker,distilled,age in cast,ABV,Blended,Bourbon,Flavored,Other,Rye,Scotch,single blended grain,single blended malt,world,review score,price,style,country,temperature,precipitation,Unnamed: 0,Temperature,Precipitation
1189,1555.0,Islay Mist,,12 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,50.0,Blended Scotch Whisky,UK,,,,,
1190,1556.0,Kilchoman,,,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,100.0,Single Malt Scotch,UK,,,,,
1191,1557.0,Royal Lochnagar,,,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,135.0,Single Malt Scotch,UK,,,,,
1192,1559.0,Glen Moray,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,30.0,Single Malt Scotch,UK,,,,,
1193,1560.0,Glen Moray,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,30.0,Single Malt Scotch,UK,,,,,
1194,1561.0,Glen Moray,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,30.0,Single Malt Scotch,UK,,,,,
1195,1562.0,The Black Grouse,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,29.0,Blended Scotch Whisky,UK,,,,,
1196,1563.0,Kilkerran,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,58.0,Single Malt Scotch,UK,,,,,
1197,1564.0,Douglas Laing,,18 year old,48.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,120.0,Single Malt Scotch,UK,,,,,
1198,1565.0,Speyburn,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,20.0,Single Malt Scotch,UK,,,,,
1199,1567.0,Hazelburn,,10 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,45.0,Single Malt Scotch,UK,,,,,
1200,1568.0,Adelphi,,27 year old,58.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,165.0,Single Malt Scotch,UK,,,,,
1201,1569.0,Master of Malt,,,47.50%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,85.0,Blended Scotch Whisky,UK,,,,,
1202,1570.0,Master of Malt,,18 year old,60.50%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.0,135.0,Grain Scotch Whisky,UK,,,,,
1203,1571.0,Ballantine,,17 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,80.0,Blended Scotch Whisky,UK,,,,,
1204,1572.0,Ballantine,,12 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,38.0,Blended Scotch Whisky,UK,,,,,
1205,1573.0,Blue Hanger,,,45.60%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,100.0,Blended Malt Scotch Whisky,UK,,,,,
1206,1574.0,Blue Hanger,,,45.60%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,115.0,Blended Scotch Whisky,UK,,,,,
1207,1576.0,Clan Denny,,10 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,59.0,Single Malt Scotch,UK,,,,,
1208,1577.0,Clan Denny,,10 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,59.0,Single Malt Scotch,UK,,,,,
1209,1578.0,Douglas Laing,,30 year old,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,179.0,Single Malt Scotch,UK,,,,,
1210,1579.0,That Boutique-y Whisky Company,,17 year old,53.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,52.0,Single Malt Scotch,UK,,,,,
1211,1580.0,That Boutique-y Whisky Company,,21 year old,51.20%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,65.0,Single Malt Scotch,UK,,,,,
1212,1581.0,That Boutique-y Whisky Company,,20 year old,47.90%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,90.0,Single Malt Scotch,UK,,,,,
1213,1582.0,That Boutique-y Whisky Company,,18 year old,48.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,62.0,Blended Malt Scotch Whisky,UK,,,,,
1214,1583.0,Shieldaig,,14 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,60.0,Single Malt Scotch,UK,,,,,
1215,1584.0,Royal Salute,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,180.0,Blended Scotch Whisky,UK,,,,,
1216,1585.0,Douglas Laing,,18 year old,48.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,169.0,Single Malt Scotch,UK,,,,,
1217,1586.0,Douglas Laing,,8 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,92.0,Single Malt Scotch,UK,,,,,
1218,1587.0,Douglas Laing,,17 year old,48.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,110.0,Single Malt Scotch,UK,,,,,
1219,1588.0,Douglas Laing,,21 year old,52.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,224.0,Single Malt Scotch,UK,,,,,
1220,1589.0,Douglas Laing,,,45.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,144.0,Single Malt Scotch,UK,,,,,
1221,1590.0,Douglas Laing,,,51.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,105.0,Single Malt Scotch,UK,,,,,
1222,1591.0,Douglas Laing,,27 year old,62.60%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.0,124.0,Single Grain Whisky,UK,,,,,
1223,1593.0,Exclusive Malts,,18 year old,52.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,150.0,Single Malt Scotch,UK,,,,,
1224,1594.0,The Exclusive Malts,,27 year old,53.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,180.0,Single Malt Scotch,UK,,,,,
1225,1596.0,The Exclusive Malts,,25 year old,53.60%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.0,175.0,Single Grain Whisky,UK,,,,,
1226,1598.0,Signatory,,11 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,67.0,Single Malt Scotch,UK,,,,,
1227,1599.0,Signatory,,22 year old,53.80%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.0,110.0,Single Grain Whisky,UK,,,,,
1228,1600.0,Gordon & MacPhail,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,101.0,Single Malt Scotch,UK,,,,,
1229,1601.0,Gordon & MacPhail,,10 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,45.0,Single Malt Scotch,UK,,,,,
1230,1602.0,Glen Deveron,,16 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,78.0,Single Malt Scotch,UK,,,,,
1231,1603.0,Grand Macnish,,12 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,25.0,Blended Scotch Whisky,UK,,,,,
1232,1605.0,Aultmore,,21 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,199.0,Single Malt Scotch,UK,,,,,
1233,1606.0,Label 5,,12 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,25.0,Blended Scotch Whisky,UK,,,,,
1234,1607.0,Timorous Beastie,,,46.80%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,59.0,Blended Malt Scotch Whisky,UK,,,,,
1235,1608.0,Timorous Beastie,,10 year old,46.80%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,47.0,Blended Malt Scotch Whisky,UK,,,,,
1236,1609.0,Berry Bros & Rudd,,50 year old,58.90%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.0,763.0,Grain Scotch Whisky,UK,,,,,
1237,1610.0,The Lost Distillery Company,,,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,43.0,Blended Malt Scotch Whisky,UK,,,,,
1238,1613.0,Duncan Taylor,,31 year old,52.90%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.0,300.0,Single Grain Whisky,UK,,,,,
1239,1614.0,The Cooper,,18 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,115.0,Single Malt Scotch,UK,,,,,
1240,1616.0,Isle of Jura,,16 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,48.0,Single Malt Scotch,UK,,,,,
1241,1617.0,Isle of Jura,,,45.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,35.0,Single Malt Scotch,UK,,,,,
1242,1618.0,Bruichladdich,,,59.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,168.0,Single Malt Scotch,UK,,,,,
1243,1619.0,Copper Dog,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,32.0,Blended Malt Scotch Whisky,UK,,,,,
1244,1620.0,Grangestone,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,29.0,Single Malt Scotch,UK,,,,,
1245,1621.0,J. Mossman,,15 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,54.0,Blended Scotch Whisky,UK,,,,,
1246,1622.0,Grant's,,18 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,78.0,Blended Scotch Whisky,UK,,,,,
1247,1623.0,Glen Fohdry,,,47.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,28.0,Single Malt Scotch,UK,,,,,
1248,1624.0,Ainsley Brae,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,30.0,Single Malt Scotch,UK,,,,,
1249,1625.0,Granndach,,12 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,24.0,Blended Scotch Whisky,UK,,,,,
1250,1626.0,Cardhu,,12 year old,45.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,45.0,Single Malt Scotch,UK,,,,,
1251,1627.0,Compass Box,,,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,48.0,Blended Scotch Whisky,UK,,,,,
1252,1628.0,The Famous Grouse,,10 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,30.0,Blended Malt Scotch Whisky,UK,,,,,
1253,1629.0,Famous Grouse,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,33.0,Blended Scotch Whisky,UK,,,,,
1254,1630.0,Johnnie Walker,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,159.0,Blended Scotch Whisky,UK,,,,,
1255,1631.0,Chivas,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,40.0,Blended Scotch Whisky,UK,,,,,
1256,1632.0,Dewar,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,26.0,Blended Scotch Whisky,UK,,,,,
1257,1633.0,Dewar,,18 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,80.0,Blended Scotch Whisky,UK,,,,,
1258,1634.0,Dewar,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,25.0,Blended Scotch Whisky,UK,,,,,
1259,1635.0,King's Crest,,25 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,225.0,Blended Scotch Whisky,UK,,,,,
1260,1638.0,Douglas Laing,,12 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,63.0,Single Malt Scotch,UK,,,,,
1261,1639.0,Arran,,,56.20%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,95.0,Single Malt Scotch,UK,,,,,
1262,1641.0,Auchentoshan,,,54.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,70.0,Single Malt Scotch,UK,,,,,
1263,1642.0,Auchentoshan,,,57.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,60.0,Single Malt Scotch,UK,,,,,
1264,1643.0,Auchentoshan,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,53.0,Single Malt Scotch,UK,,,,,
1265,1645.0,That Boutique-y Whisky Company,,,46.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,101.0,Single Malt Scotch,UK,,,,,
1266,1646.0,Auchentoshan,,14 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,100.0,Single Malt Scotch,UK,,,,,
1267,1647.0,Auchentoshan,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,100.0,Single Malt Scotch,UK,,,,,
1268,1650.0,Balblair,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,90.0,Single Malt Scotch,UK,,,,,
1269,1651.0,The Balvenie,,17 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,130.0,Single Malt Scotch,UK,,,,,
1270,1652.0,The Balvenie,,30 year old,54.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,1872.0,Single Malt Scotch,UK,,,,,
1271,1653.0,Traditional Ben Nevis,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,96.0,Single Malt Scotch,UK,,,,,
1272,1654.0,BenRiach,,13 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,88.0,Single Malt Scotch,UK,,,,,
1273,1656.0,Benromach,,22 year old,45.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,150.0,Single Malt Scotch,UK,,,,,
1274,1657.0,Benromach,,15 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,100.0,Single Malt Scotch,UK,,,,,
1275,1658.0,Bladnoch,,9 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,63.0,Single Malt Scotch,UK,,,,,
1276,1659.0,Douglas Laing,,12 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,63.0,Single Malt Scotch,UK,,,,,
1277,1664.0,Bw3 Elements of Islay,,,51.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,100.0,Single Malt Scotch,UK,,,,,
1278,1665.0,Bowmore,,,56.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,130.0,Single Malt Scotch,UK,,,,,
1279,1666.0,Bowmore,,9 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,37.0,Single Malt Scotch,UK,,,,,
1280,1670.0,Adelphi,,25 year old,45.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,265.0,Single Malt Scotch,UK,,,,,
1281,1671.0,Bunnahabhain,,,46.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,70.0,Single Malt Scotch,UK,,,,,
1282,1677.0,Clynelish,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,134.0,Single Malt Scotch,UK,,,,,
1283,1678.0,Clynelish,,14 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,53.0,Single Malt Scotch,UK,,,,,
1284,1679.0,Murray McDavid,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,150.0,Single Malt Scotch,UK,,,,,
1285,1680.0,The Dalmore,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,69.0,Single Malt Scotch,UK,,,,,
1286,1682.0,Edradour,,,58.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,118.0,Single Malt Scotch,UK,,,,,
1287,1683.0,Edradour,,10 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,70.0,Single Malt Scotch,UK,,,,,
1288,1684.0,Edradour,,15 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,99.0,Single Malt Scotch,UK,,,,,
1289,1686.0,Murray McDavid,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,150.0,Single Malt Scotch,UK,,,,,
1290,1687.0,Glen Grant,,16 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,80.0,Single Malt Scotch,UK,,,,,
1291,1689.0,Glen Scotia,,10 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,60.0,Single Malt Scotch,UK,,,,,
1292,1690.0,Glen Scotia,,12 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,67.0,Single Malt Scotch,UK,,,,,
1293,1691.0,Glen Scotia,,10 year old,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,76.0,Single Malt Scotch,UK,,,,,
1294,1692.0,Glen Scotia,,,56.90%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,119.0,Single Malt Scotch,UK,,,,,
1295,1695.0,Glenfarclas,,,60.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,80.0,Single Malt Scotch,UK,,,,,
1296,1699.0,Douglas Laing,,17 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,92.0,Single Malt Scotch,UK,,,,,
1297,1700.0,Glen Garioch,,,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,120.0,Single Malt Scotch,UK,,,,,
1298,1701.0,Glen Garioch,,,56.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,115.0,Single Malt Scotch,UK,,,,,
1299,1702.0,Glen Garioch,,,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,46.0,Single Malt Scotch,UK,,,,,
1300,1703.0,Glenglassaugh,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,67.0,Single Malt Scotch,UK,,,,,
1301,1704.0,Glengoyne,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,65.0,Single Malt Scotch,UK,,,,,
1302,1705.0,Glengoyne,,10 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,40.0,Single Malt Scotch,UK,,,,,
1303,1706.0,Glengoyne,,,59.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,92.0,Single Malt Scotch,UK,,,,,
1304,1709.0,The Glenlivet,,12 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,33.0,Single Malt Scotch,UK,,,,,
1305,1713.0,Glenrothes,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,88.0,Single Malt Scotch,UK,,,,,
1306,1714.0,Glenrothes,,10 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,45.0,Single Malt Scotch,UK,,,,,
1307,1715.0,Glenturret,,10 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,49.0,Single Malt Scotch,UK,,,,,
1308,1716.0,Douglas Laing,,18 year old,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,124.0,Single Malt Scotch,UK,,,,,
1309,1717.0,Glenturret,,26 year old,46.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,505.0,Single Malt Scotch,UK,,,,,
1310,1719.0,Douglas Laing,,15 year old,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,111.0,Single Malt Scotch,UK,,,,,
1311,1720.0,Duncan Taylor,,13 year old,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,60.0,Single Malt Scotch,UK,,,,,
1312,1723.0,Lagavulin,,37 year old,51.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,3000.0,Single Malt Scotch,UK,,,,,
1313,1724.0,Lg4 Elements of Islay,,,55.70%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,78.0,Single Malt Scotch,UK,,,,,
1314,1725.0,Lagavulin,,,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,135.0,Single Malt Scotch,UK,,,,,
1315,1727.0,Lagavulin,,12 year old,57.70%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,135.0,Single Malt Scotch,UK,,,,,
1316,1729.0,Laphroaig,,15 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,80.0,Single Malt Scotch,UK,,,,,
1317,1730.0,Gordon & MacPhail,,,45.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,110.0,Single Malt Scotch,UK,,,,,
1318,1731.0,Ledaig,,18 year old,46.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,115.0,Single Malt Scotch,UK,,,,,
1319,1732.0,Linkwood,,37 year old,50.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,900.0,Single Malt Scotch,UK,,,,,
1320,1733.0,Littlemill,,21 year old,55.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,72.0,Single Malt Scotch,UK,,,,,
1321,1734.0,Creative Whisky Co.,,24 year old,49.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,165.0,Single Malt Scotch,UK,,,,,
1322,1735.0,Littlemill,,21 year old,47.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,207.0,Single Malt Scotch,UK,,,,,
1323,1736.0,Littlemill,,25 year old,50.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,3000.0,Single Malt Scotch,UK,,,,,
1324,1737.0,Longrow,,14 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,130.0,Single Malt Scotch,UK,,,,,
1325,1739.0,Mackillop,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,150.0,Single Malt Scotch,UK,,,,,
1326,1740.0,Mackillop,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,125.0,Single Malt Scotch,UK,,,,,
1327,1742.0,The Macallan,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,60.0,Single Malt Scotch,UK,,,,,
1328,1743.0,The Macallan,,,55.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,2750.0,Single Malt Scotch,UK,,,,,
1329,1746.0,Noss Head,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,67.0,Single Malt Scotch,UK,,,,,
1330,1747.0,Old Pulteney,,35 year old,42.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,815.0,Single Malt Scotch,UK,,,,,
1331,1749.0,Douglas Laing,,21 year old,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,212.0,Single Malt Scotch,UK,,,,,
1332,1750.0,Scapa,,14 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,45.0,Single Malt Scotch,UK,,,,,
1333,1751.0,Scapa,,16 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,75.0,Single Malt Scotch,UK,,,,,
1334,1753.0,Springbank,,10 year old,58.70%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,95.0,Single Malt Scotch,UK,,,,,
1335,1754.0,Dun Beghan,,37 year old,41.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,350.0,Single Malt Scotch,UK,,,,,
1336,1755.0,Tomatin,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,70.0,Single Malt Scotch,UK,,,,,
1337,1756.0,Cuatro Series,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,50.0,Single Malt Scotch,UK,,,,,
1338,1757.0,Cù Bòcan ,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,73.0,Single Malt Scotch,UK,,,,,
1339,1761.0,Tullibardine,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,45.0,Single Malt Scotch,UK,,,,,
1340,1762.0,Tullibardine,,25 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,250.0,Single Malt Scotch,UK,,,,,
1341,1763.0,Tullibardine,,,56.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,75.0,Single Malt Scotch,UK,,,,,
1342,1765.0,Oban,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,110.0,Single Malt Scotch,UK,,,,,
1343,1767.0,Eades,,,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,70.0,Blended Malt Scotch Whisky,UK,,,,,
1344,1768.0,"""Double Malt""",,,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,70.0,Blended Malt Scotch Whisky,UK,,,,,
1345,1769.0,Wemyss,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,133.0,Single Malt Scotch,UK,,,,,
1346,1770.0,Wemyss,,14 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,105.0,Single Malt Scotch,UK,,,,,
1347,1771.0,Wemyss,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.0,174.0,Single Malt Scotch,UK,,,,,
